13929,0.44,42.61
14207,3.59,46.7
12682,7.76,38.1
13272,0.92,32
13403,2.65,42.5
13410,0.44,42.36
13453,6.24,37.6
13472,4.98,44.9
13550,6.39,42.1
13557,0.42,43.1
13561,2.82,0
13591,1.28,40.4
13631,10.25,0.08
13636,5.01,41.4
13639,5.87,36.3
13641,8.67,42
13642,7.71,42.11
13698,1.16,39.1
13702,2.61,36.3
13770,9.05,43.3
13792,0.99,42.39
13806,2.07,40.8
13808,1.69,41.1
13818,8.66,36.2
13859,0.16,31.7
13866,0.97,38.4
13879,8.97,40.8
13897,1.42,46.7
13904,4.20,43.58
13910,3.95,45.62
13912,6.67,41.4
13923,2.02,35.36
13926,7.06,36.44
13930,2.25,35.5
13931,7.38,41.92
14008,4.16,44.8
14010,1.16,30.2
14012,0.15,38.26
14017,1.26,43
14019,2.24,43.5
14021,3.57,39.4
14029,0.83,43.47
14030,4.45,44.73
14033,1.12,49.9
14037,6.24,41.1
14079,3.53,41.7
14093,2.03,39.6
14112,2.46,45.28
14115,2.48,37.59
14122,3.73,42.19
14125,1.34,44.54
14141,4.07,39.49
14179,2.13,46
14184,0.81,42
14185,0.41,32.6
14186,3.81,41.74
14188,0.62,40.72
14193,0.32,45.3
14195,1.50,48.8
14199,10.11,40.6
14208,3.33,47.53
14210,0.29,46.98
14211,4.99,37.5
14219,10.98,42.2
14241,0.28,45.5
14250,0.35,42.83
14256,0.20,42.32
14260,3.86,41.85
14262,1.65,44.6
14284,2.34,37.93
14314,2.71,45
14316,1.81,39.73
14317,0.61,44.5
14324,0.25,45.27
14325,0.25,38.38
14327,0.09,36.37
14339,9.20,37
14340,0.79,46.1
14341,8.29,41.94
14403,3.27,44.2
14410,2.57,45.5
14416,6.86,35.14
14419,1.15,44.7
14423,2.75,43.9
14424,2.89,32.85
14428,0.78,45.01
14429,0.91,40.15
14430,1.34,43.76
14434,5.75,47.7
14435,8.40,44.64
14443,2.92,38.57
14447,0.41,36.1
14448,0.75,42.8
14464,0.38,40
14493,6.70,37
14496,0.19,41.1
14504,3.22,40.4
14527,1.19,47.64
14529,3.37,43.76
14531,0.56,43.6
14539,0.96,46.5
14541,1.15,43.51
14544,5.63,39.3
14547,0.20,42.11
14550,2.59,47.8
14551,2.74,45.27
14554,0.30,43.36
14576,0.40,43.3
14582,2.16,41.6
14601,0.40,39.4
14605,1.60,44.5
14611,3.36,0
14620,5.67,43.5
14624,7.80,36.9
14626,0.49,46.53
14630,1.04,46.8
14636,1.50,45.6
14644,6.57,39.3
14646,0.15,42.2
14649,3.69,41.46
14677,1.18,42.5
14682,3.02,51.49
14698,6.96,38.5
14703,9.10,0
14709,3.31,42
14772,2.19,39.07
14776,0.45,43.74
14783,0.39,44.1
14784,2.48,38.5
14786,1.13,40
14787,1.41,43.67
14789,0.45,44.4
14796,0.53,45.28
14801,8.13,40.4
14804,0.18,42.3
14808,1.98,44.98
14819,0.77,39.49
14820,2.62,46.38
14833,2.27,42.83
14835,6.95,33.87
14836,0.60,47.2
14841,0.57,37.6
14846,4.61,0.02
14915,1.06,46.93
14918,0.62,41.2
14921,0.76,35.58
14923,0.67,42.3
14925,0.68,42
14926,0.17,39.12
14928,3.70,43.16
14932,1.89,46.07
14949,2.90,39.48
14977,1.07,41.52
14985,0.69,41.57
15010,0.41,39.6
15017,8.24,44.85
15023,0.80,43.9
15026,0.12,41.55
15029,0.85,43.1
15035,3.42,44.16
15039,0.79,49.3
15042,1.45,41.5
15048,3.75,40.9
15052,1.30,40.95
15056,3.17,44
15058,0.23,46.72
15130,2.13,48.3
15134,1.59,44.9
15139,4.12,49.2
15145,0.15,46.64
15150,1.92,42.8
15152,4.15,42.86
15154,3.08,41.9
15156,0.44,38
15158,0.47,44.22
15160,0.10,41.2
15164,6.08,0.17
15165,0.76,45.99
15175,0.62,0
15180,1.44,47.2
15219,3.78,47.7
15241,1.36,48.02
15244,0.24,42.49
15245,0.34,47.76
15246,6.56,43.7
15247,3.99,39.46
15248,1.06,48.91
15256,1.95,40.9
15265,6.23,42.6
15273,0.91,44.1
15274,1.02,43.3
15277,0.83,37.5
15322,1.33,38.6
15329,6.29,38.4
15333,6.49,34.8
15338,1.99,42.5
15352,8.14,33.93
15357,0.84,44.98
15402,0.44,40.5
15411,0.19,45.12
15413,0.13,42.1
15418,0.70,47
15424,2.35,48.2
15427,4.28,40.5
15435,7.62,48.46
15442,2.19,46.8
15444,4.34,39.3
15449,8.89,43.3
15468,0.39,38
15471,6.21,38
15476,3.84,0.08
15480,3.92,43.77
15487,0.82,35.8
15489,0.17,44.75
15491,0.33,37.4
15500,2.49,43.38
15501,0.21,40.58
15506,4.41,42.5
15511,2.28,40.5
15513,3.34,42.6
15517,6.99,40.4
15547,0.49,46.3
15551,0.96,44.3
15555,3.85,38.86
15560,4.18,38.02
15563,4.23,39.15
15564,0.41,40.67
15565,0.18,44.18
15568,1.65,42.65
15570,5.05,33.6
15573,0.50,42.6
15580,6.75,38.7
15585,0.88,43
15622,0.78,44.9
15645,5.68,43.7
15665,0.10,39.9
15668,1.30,40.66
15669,0.33,0.01
15672,0.44,42.3
15674,1.55,42.6
15675,0.42,45.8
15676,0.27,46.65
15677,4.08,32.2
15678,0.80,28.8
15683,0.15,38.7
15693,0.46,42.4
15722,0.59,46.82
15754,0.90,40.5
15757,1.41,40.83
15758,0.11,44.6
15759,7.73,45.2
15765,1.30,41.94
15769,1.86,38.68
15771,0.22,49.08
15773,0.13,40.2
15783,6.27,44.2
15796,2.22,39.5
15822,0.21,36.2
15845,3.97,42.4
15846,5.30,0.11
15847,2.65,44.8
15850,7.60,37.5
15851,3.37,46.58
15852,3.93,34.64
15856,11.93,44.7
15858,0.12,42.53
15860,0.56,41.18
15867,0.85,37.18
15934,6.76,41.89
15936,5.76,45.6
15943,0.73,45.45
15944,0.15,42.33
15945,2.34,42.8
15948,1.95,43.63
15951,2.73,50.2
15959,4.32,44.6
15966,0.22,47.1
15967,0.14,34.3
16011,0.26,40.4
16014,0.45,43.9
16020,0.98,44.3
16033,3.20,41.58
16035,0.22,37
16036,3.79,45.12
16048,5.33,42.9
16064,4.97,40.29
16086,3.05,44
16092,0.25,40.3
16095,0.92,42
16097,0.82,46.4
16100,0.12,42.8
16103,3.67,43.56
16105,2.58,46
16107,1.25,41.23
16121,0.15,41.1
16153,2.46,37
16163,0.80,39.3
16164,0.14,40.36
16165,6.33,37.54
16168,5.04,43.3
16171,1.83,43.5
16177,2.79,49.3
16181,3.71,41.62
16182,1.00,44.7
16183,0.22,43.85
16206,5.89,46.2
16230,1.99,46.38
16245,0.34,44.7
16254,0.12,37.2
16270,0.34,44.62
16272,0.32,43.06
16274,0.76,46.78
16281,0.16,45.99
16286,4.18,44.41
16292,0.14,33.8
16356,0.59,45.2
16361,0.57,45.03
16364,0.17,41.39
16366,0.86,40.19
16367,2.12,40.09
16368,0.56,42.64
16397,1.26,47.52
16465,0.29,41.57
16468,8.53,39.26
16470,1.88,36.01
16561,0.12,39.09
16608,3.67,44.4
16618,0.11,38.86
18192,0.99,37.9
18216,0.13,41
18479,9.93,38.6
18791,2.13,36
18816,0.32,42.1
18835,0.53,41.15
18915,0.22,35.39
18999,6.95,28.3
19012,5.96,41.8
19121,2.74,0.24
19151,0.23,34
19158,0.24,45.84
19221,0.16,40.35
19324,1.78,42.73
19329,8.90,41.3
19333,4.45,35.2
19383,1.35,41
19401,2.50,40.1
19414,0.23,45.1
19415,0.46,46.2
19423,1.50,40.5
19425,4.78,39.19
19436,0.26,41.5
19439,0.64,39
19461,0.91,39.8
19478,0.24,43.4
19492,0.16,39.4
19538,1.25,39.75
19541,4.05,35.14
19552,0.21,39.3
19553,0.16,39.77
19560,5.64,41.13
19571,2.03,44.8
19574,0.19,38.5
19611,0.25,40.1
19620,1.08,52.7
19623,0.22,41.3
19632,1.41,45.9
19640,2.92,43.7
19645,3.62,53.2
19654,1.19,43.8
19657,10.55,37.68
19659,4.17,39.2
19661,5.55,35.71
19663,7.23,30.52
19664,1.01,46.08
19669,0.17,38.44
19672,0.29,37.23
19675,0.12,38.8
19684,9.59,41.73
19726,0.72,46.7
19731,0.30,45.2
19739,6.41,39.05
19742,1.27,0.14
19743,5.55,37.74
19744,8.25,44.4
19752,2.70,38.88
19756,0.96,0.14
19768,4.97,38.69
19770,2.84,38.9
19773,0.12,39.81
19778,0.89,39.4
19785,2.06,46.1
19798,5.42,42.3
19802,4.30,43.18
19803,8.52,0.22
19808,10.53,46.33
19809,3.27,37.12
19811,8.12,39
19823,1.30,41.96
19827,0.84,36.6
19868,0.35,45.5
19873,2.47,47.02
19880,0.26,45.98
19881,0.13,36.1
19887,1.30,44.03
19891,1.79,43.77
19980,6.49,39
19994,0.82,48.7
20000,1.49,35.86
20008,0.37,46.4
20009,1.01,0
20011,2.53,41.75
20012,6.37,43.57
20020,1.12,37.7
20024,5.02,46
20026,0.56,45.9
20033,0.31,39.8
20041,4.49,39.1
20044,0.24,43.33
20046,1.29,43
20077,1.40,37.91
20102,2.36,40.4
20111,1.11,47.4
20130,2.16,39.81
20132,0.80,44.6
20140,2.21,38.47
20141,0.13,39.26
20142,0.19,37.1
20147,1.16,40.4
20158,0.11,39.8
20160,0.52,43.7
20161,3.00,37.49
20176,1.26,38.55
20191,3.19,46.7
20229,0.46,45.9
20247,3.47,42.5
20263,4.45,43.3
20264,4.89,38.09
20265,1.10,39.93
20282,8.52,0.02
20284,0.22,40
20290,2.18,43.51
20355,1.08,39.3
20358,6.95,39
20362,4.91,40.8
